#********mc_data: L-16.0, k_b-3000000000.0, dt-1e-12, N-300.0********


#init L		 init nma	 init fma	 state		 unbinding prob 		 cumulative unbinding prob
16.000000	4.529705	4.517578	TRAILING	0.006734	0.083461
16.000000	4.776901	4.160963	LEADING		0.190960	0.193845
16.000000	3.798806	3.860061	LEADING		0.084403	0.081391
16.000000	4.716923	3.974634	TRAILING	0.045266	0.235034
16.000000	4.021625	4.291791	LEADING		0.038147	0.149501
16.000000	4.095908	3.734890	LEADING		0.071201	0.235123
16.000000	3.827021	3.844024	TRAILING	0.133382	0.095672
16.000000	4.374168	3.736088	TRAILING	0.051032	0.295146
16.000000	4.524391	3.956196	LEADING		0.105595	0.486657
16.000000	4.611985	4.093850	LEADING		0.213465	0.418748
16.000000	4.327795	3.590914	LEADING		0.184056	0.123507
16.000000	4.563907	4.305259	LEADING		0.053517	0.294862
16.000000	4.766112	4.399147	LEADING		0.132198	0.095263
16.000000	3.986749	3.978143	LEADING		0.042097	0.274197
16.000000	4.162033	3.906384	TRAILING	0.166185	0.472379
16.000000	4.447727	3.811314	LEADING		0.127331	0.373909
16.000000	4.179454	4.059906	LEADING		0.163294	0.527857
16.000000	4.394947	3.780605	TRAILING	0.258458	0.357080
16.000000	4.740357	3.957768	TRAILING	0.200776	0.197310
16.000000	4.538106	4.041117	TRAILING	0.112189	0.518622
16.000000	4.145100	4.012956	LEADING		0.241817	0.494611
16.000000	3.834444	3.968217	LEADING		0.226497	0.114244
16.000000	4.368589	4.665365	LEADING		0.053879	0.020970
16.000000	4.085220	4.190586	TRAILING	0.289984	0.301214
16.000000	4.593448	3.892192	TRAILING	0.160141	0.330371
16.000000	4.127661	4.194137	TRAILING	0.186981	0.346733
16.000000	4.945880	4.012917	TRAILING	0.185062	0.048615
16.000000	4.675155	3.889538	TRAILING	0.027743	0.226892
16.000000	4.675155	3.889538	LEADING		0.009931	0.226892
16.000000	3.705102	4.184028	LEADING		0.097869	0.027408
16.000000	4.178682	3.824431	TRAILING	0.129023	0.399260
16.000000	4.413845	4.511575	TRAILING	0.220055	0.093414
16.000000	4.851988	4.044633	TRAILING	0.050075	0.114943
16.000000	4.303936	4.111868	TRAILING	0.065419	0.606427
16.000000	4.303936	4.111868	LEADING		0.013379	0.606427
16.000000	4.076851	3.841867	TRAILING	0.331109	0.324899
16.000000	4.152221	3.705634	TRAILING	0.177286	0.232681
16.000000	4.159722	3.628501	TRAILING	0.129058	0.151462
16.000000	4.067341	3.414682	LEADING		0.275317	0.022966
16.000000	3.962078	3.367391	LEADING		0.010040	0.010518
16.000000	4.187232	4.168866	TRAILING	0.084529	0.444133
16.000000	4.187232	4.168866	LEADING		0.004627	0.444133
16.000000	4.320675	4.281088	TRAILING	0.238891	0.376663
16.000000	3.991024	3.694062	LEADING		0.205242	0.136206
16.000000	3.801997	3.706019	TRAILING	0.203508	0.052350
16.000000	3.801997	3.706019	LEADING		0.061611	0.052350
16.000000	4.115533	3.856846	LEADING		0.024180	0.378929
16.000000	3.941364	4.511681	TRAILING	0.028170	0.020652
16.000000	4.423687	3.864636	TRAILING	0.010496	0.473796
16.000000	4.547333	3.897219	LEADING		0.171691	0.394274
16.000000	3.901882	3.577490	LEADING		0.171837	0.046598
16.000000	4.546629	4.058442	TRAILING	0.265532	0.509998
16.000000	4.417583	4.033432	TRAILING	0.285055	0.635023
16.000000	4.230629	4.444649	TRAILING	0.351941	0.123980
16.000000	4.419578	4.138921	TRAILING	0.065519	0.587939
16.000000	4.419578	4.138921	LEADING		0.021045	0.587939
16.000000	4.655513	4.353711	LEADING		0.264243	0.184903
16.000000	4.451638	4.017971	LEADING		0.082388	0.607106
16.000000	4.360442	3.897316	TRAILING	0.323696	0.552024
16.000000	4.360442	3.897316	LEADING		0.269396	0.552024
16.000000	4.745902	3.756086	LEADING		0.244779	0.074917
16.000000	5.015877	4.101478	LEADING		0.031912	0.030493
16.000000	4.042367	3.836989	TRAILING	0.307245	0.284701
16.000000	4.143101	3.700644	TRAILING	0.154937	0.222857
16.000000	4.231539	4.223467	TRAILING	0.123561	0.413999
16.000000	3.901029	3.953062	LEADING		0.013122	0.173169
16.000000	4.520833	4.006567	TRAILING	0.222711	0.527975
16.000000	4.520833	4.006567	LEADING		0.080975	0.527975
16.000000	4.990372	4.075545	TRAILING	0.295437	0.037366
16.000000	4.382509	3.765474	TRAILING	0.021298	0.338190
16.000000	3.762518	3.620505	LEADING		0.232538	0.026229
16.000000	3.899796	4.319302	TRAILING	0.190171	0.064345
16.000000	4.374084	3.549999	LEADING		0.012068	0.084156
16.000000	4.353262	4.009782	TRAILING	0.033186	0.650068
16.000000	4.353262	4.009782	LEADING		0.036181	0.650068
16.000000	4.560563	3.720580	LEADING		0.291132	0.167515
16.000000	4.269572	4.087805	TRAILING	0.358936	0.603698
16.000000	4.269572	4.087805	LEADING		0.071959	0.603698
16.000000	4.477620	4.214417	TRAILING	0.329162	0.470369
16.000000	4.558606	3.763196	LEADING		0.274537	0.215760
16.000000	4.374792	4.076891	TRAILING	0.259005	0.643508
16.000000	4.374792	4.076891	LEADING		0.093003	0.643508
16.000000	4.038423	3.669488	TRAILING	0.354378	0.143022
16.000000	4.367164	4.047872	TRAILING	0.078790	0.652332
16.000000	4.487603	4.401950	TRAILING	0.359695	0.199954
16.000000	4.117194	3.814869	LEADING		0.289130	0.337976
16.000000	4.074833	4.078210	TRAILING	0.108860	0.375377
16.000000	4.074833	4.078210	LEADING		0.152539	0.375377
16.000000	4.231721	3.993490	TRAILING	0.201153	0.591821
16.000000	4.548637	4.336788	LEADING		0.174224	0.263171
16.000000	4.230061	4.314066	LEADING		0.118465	0.278995
16.000000	4.005520	3.983122	TRAILING	0.323759	0.299208
16.000000	4.273071	4.267330	TRAILING	0.160480	0.376181
16.000000	4.166608	4.413884	TRAILING	0.202516	0.129011
16.000000	4.248302	4.251049	LEADING		0.129978	0.385502
16.000000	4.418668	4.007057	LEADING		0.178215	0.627016
16.000000	4.210007	4.115959	LEADING		0.278898	0.525749
16.000000	4.440380	4.125731	TRAILING	0.067887	0.589876
16.000000	4.260184	4.150126	LEADING		0.241226	0.537502
16.000000	4.873152	3.826904	TRAILING	0.325612	0.040569
16.000000	4.493880	4.072582	TRAILING	0.023267	0.572150
16.000000	4.579947	3.857831	TRAILING	0.318249	0.307836
16.000000	4.529532	3.618038	LEADING		0.245988	0.093202
16.000000	4.830553	4.262150	TRAILING	0.174418	0.119570
16.000000	4.280922	3.869117	TRAILING	0.067435	0.512861
16.000000	4.280922	3.869117	LEADING		0.039799	0.512861
16.000000	4.002332	3.999020	TRAILING	0.284177	0.294746
16.000000	4.548966	3.892821	TRAILING	0.157843	0.387010
16.000000	4.548966	3.892821	LEADING		0.228684	0.387010
16.000000	4.449623	4.005913	TRAILING	0.218417	0.603844
16.000000	4.449623	4.005913	LEADING		0.168593	0.603844
16.000000	4.208325	4.567931	LEADING		0.267750	0.041582
16.000000	4.307682	4.365470	TRAILING	0.336094	0.241177
16.000000	4.307682	4.365470	LEADING		0.019905	0.241177
16.000000	4.499062	4.268103	TRAILING	0.129317	0.383308
16.000000	4.586519	3.912758	TRAILING	0.210744	0.361263
16.000000	4.114401	3.997955	TRAILING	0.204145	0.452629
16.000000	4.170624	4.352459	LEADING		0.111860	0.193392
16.000000	4.320745	4.481186	LEADING		0.091047	0.111185
16.000000	4.605265	3.871761	TRAILING	0.244945	0.293553
16.000000	4.784326	3.870634	TRAILING	0.166447	0.107500
16.000000	4.945550	4.596360	LEADING		0.052034	0.008805
16.000000	4.501679	4.088460	LEADING		0.003864	0.560431
16.000000	3.991960	4.186465	TRAILING	0.061463	0.201251
16.000000	4.226852	4.097397	TRAILING	0.106040	0.559087
16.000000	4.361277	4.295487	LEADING		0.248809	0.363827
16.000000	4.137884	4.240272	LEADING		0.166688	0.303405
16.000000	4.234216	4.013413	TRAILING	0.303449	0.597166
16.000000	4.068507	4.121345	TRAILING	0.326293	0.339844
16.000000	4.436679	4.202495	TRAILING	0.181385	0.505816
16.000000	4.436679	4.202495	LEADING		0.141900	0.505816
16.000000	4.322377	4.159324	TRAILING	0.277744	0.563573
16.000000	4.322377	4.159324	LEADING		0.228072	0.563573
16.000000	4.389941	4.654583	TRAILING	0.307204	0.023951
16.000000	4.331488	4.151697	TRAILING	0.012652	0.576178
16.000000	4.331488	4.151697	LEADING		0.256369	0.576178
16.000000	3.909766	4.120491	TRAILING	0.314501	0.154110
16.000000	3.931035	3.814093	TRAILING	0.080988	0.163819
16.000000	4.784897	4.253752	LEADING		0.261677	0.157389
16.000000	4.310378	4.529872	TRAILING	0.088425	0.073341
16.000000	4.277331	3.767356	LEADING		0.068844	0.357228
16.000000	4.413146	3.902179	LEADING		0.157963	0.534310
16.000000	4.693949	3.972615	LEADING		0.235809	0.263825
16.000000	4.601399	4.046667	TRAILING	0.038815	0.431389
16.000000	4.459233	3.815274	LEADING		0.114270	0.371199
16.000000	4.322543	3.650869	LEADING		0.161994	0.188259
16.000000	4.021493	3.712488	LEADING		0.082049	0.167319
16.000000	4.882038	4.053415	LEADING		0.075572	0.093037
16.000000	4.517352	4.038221	LEADING		0.040053	0.544203
16.000000	4.094385	4.135169	TRAILING	0.242220	0.363619
16.000000	4.312661	4.033107	TRAILING	0.194349	0.647233
16.000000	4.312661	4.033107	LEADING		0.240331	0.647233
16.000000	4.313410	4.057968	TRAILING	0.355587	0.643131
16.000000	4.313410	4.057968	LEADING		0.291646	0.643131
16.000000	4.438143	4.075241	TRAILING	0.352756	0.619109
16.000000	4.438143	4.075241	LEADING		0.290375	0.619109
16.000000	4.513450	4.051378	LEADING		0.276326	0.550989
16.000000	3.774966	4.074321	TRAILING	0.342782	0.067134
16.000000	4.049607	3.976687	LEADING		0.243658	0.359559
16.000000	4.360840	4.088286	LEADING		0.165822	0.638609
16.000000	4.103603	3.852264	TRAILING	0.034952	0.362225
16.000000	3.931936	4.387963	LEADING		0.287615	0.051278
16.000000	4.492614	3.584353	LEADING		0.024914	0.081866
16.000000	4.607838	4.310756	TRAILING	0.197964	0.259148
16.000000	3.952294	4.191057	LEADING		0.034957	0.160253
16.000000	4.163861	4.167123	TRAILING	0.143453	0.419572
16.000000	4.242631	4.004520	TRAILING	0.225204	0.603558
16.000000	4.242631	4.004520	LEADING		0.076185	0.603558
16.000000	4.478931	4.108042	TRAILING	0.330238	0.574119
16.000000	4.478931	4.108042	LEADING		0.273320	0.574119
16.000000	3.986336	4.144193	TRAILING	0.318275	0.222135
16.000000	3.719243	3.927134	LEADING		0.255844	0.047768
16.000000	4.669402	3.999920	TRAILING	0.117392	0.313077
16.000000	4.062705	4.277824	TRAILING	0.176989	0.193443
16.000000	4.185559	3.806494	TRAILING	0.101871	0.380611
16.000000	4.185559	3.806494	LEADING		0.022718	0.380611
16.000000	4.523536	3.746690	TRAILING	0.210165	0.223578
16.000000	4.741615	3.909890	TRAILING	0.127064	0.168008
16.000000	4.169735	4.042294	LEADING		0.170445	0.521992
16.000000	4.511268	3.923620	LEADING		0.239014	0.469123
16.000000	4.292977	3.982638	TRAILING	0.095742	0.628383
16.000000	4.256682	4.049536	LEADING		0.205510	0.612204
16.000000	4.615181	3.309333	TRAILING	0.345843	0.002387
16.000000	4.653016	3.867313	LEADING		0.277885	0.232854
16.000000	4.033161	3.944558	LEADING		0.100442	0.330835
16.000000	4.176482	4.265083	LEADING		0.152404	0.307530
16.000000	4.677674	3.535833	TRAILING	0.001401	0.020256
16.000000	4.285275	3.853934	LEADING		0.143520	0.492419
16.000000	4.148927	3.547204	TRAILING	0.011739	0.084168
16.000000	4.165385	4.170140	TRAILING	0.047210	0.417900
16.000000	4.170211	3.866270	TRAILING	0.224287	0.441862
16.000000	4.527446	4.168075	LEADING		0.219190	0.484447
16.000000	3.867216	3.317803	TRAILING	0.242633	0.004191
16.000000	3.784177	4.179363	LEADING		0.215809	0.054026
16.000000	4.485491	3.941023	LEADING		0.026136	0.517608
16.000000	4.900233	4.007505	LEADING		0.227584	0.072177
16.000000	4.213429	3.972599	LEADING		0.030999	0.567691
16.000000	4.247651	4.139718	TRAILING	0.002338	0.538933
16.000000	4.558434	3.967857	TRAILING	0.292171	0.451657
16.000000	4.079324	4.050114	LEADING		0.257169	0.393918
16.000000	4.802380	4.222888	LEADING		0.182279	0.153854
16.000000	4.174449	4.071143	LEADING		0.067090	0.516118
16.000000	4.343590	4.218938	TRAILING	0.253971	0.485259
16.000000	4.627079	4.324736	TRAILING	0.263926	0.231058
16.000000	4.479853	4.401183	TRAILING	0.128008	0.202295
16.000000	4.479853	4.401183	LEADING		0.236801	0.202295
16.000000	3.735142	4.207268	LEADING		0.092238	0.032454
16.000000	3.812713	4.153113	LEADING		0.015827	0.073348
16.000000	3.506908	3.670748	LEADING		0.035283	0.003536
16.000000	4.406401	4.228043	LEADING		0.001678	0.475494
16.000000	4.475978	3.654393	LEADING		0.215546	0.146227
16.000000	4.923521	3.883272	TRAILING	0.110057	0.034232
16.000000	4.568667	3.567478	TRAILING	0.019594	0.051817
16.000000	4.557459	3.827166	TRAILING	0.029844	0.295213
16.000000	4.403134	3.706342	LEADING		0.062892	0.240563
16.000000	4.180968	3.712883	LEADING		0.104571	0.253357
16.000000	4.640307	4.264604	LEADING		0.112576	0.280482
16.000000	4.274517	3.968838	LEADING		0.124404	0.612223
16.000000	4.081366	4.095818	LEADING		0.275483	0.374606
16.000000	4.035976	4.458163	TRAILING	0.167329	0.054729
16.000000	3.934947	3.988630	LEADING		0.174017	0.210619
16.000000	4.281234	3.985307	LEADING		0.098449	0.624143
16.000000	4.227707	4.115080	TRAILING	0.028271	0.545088
16.000000	4.227707	4.115080	LEADING		0.281040	0.545088
16.000000	4.378362	3.911275	TRAILING	0.295493	0.564207
16.000000	4.378362	3.911275	LEADING		0.249595	0.564207
16.000000	4.599833	3.959327	LEADING		0.250027	0.386435
16.000000	4.888483	3.782011	LEADING		0.168442	0.025652
16.000000	4.119551	3.938491	LEADING		0.010922	0.443626
16.000000	4.087209	4.344566	LEADING		0.202375	0.150344
16.000000	4.074950	4.208257	LEADING		0.071423	0.272293
16.000000	4.408421	4.263533	TRAILING	0.314180	0.418842
16.000000	3.827947	3.937390	LEADING		0.127884	0.108484
16.000000	4.634805	4.020789	LEADING		0.051052	0.373432
16.000000	4.215133	4.476043	LEADING		0.162998	0.093872
16.000000	4.235101	4.276868	TRAILING	0.228469	0.336885
16.000000	4.235101	4.276868	LEADING		0.044483	0.336885
16.000000	4.292754	4.020494	TRAILING	0.180552	0.638824
16.000000	4.677403	4.180304	TRAILING	0.350669	0.302692
16.000000	3.928846	3.909158	TRAILING	0.169655	0.195478
16.000000	4.510553	3.763942	TRAILING	0.104708	0.255690
16.000000	4.510553	3.763942	LEADING		0.156333	0.255690
16.000000	4.168852	3.986849	LEADING		0.110643	0.523101
16.000000	3.884605	4.176206	TRAILING	0.145047	0.112032
16.000000	4.250827	4.422052	TRAILING	0.058445	0.152464
16.000000	4.335786	4.146494	TRAILING	0.080900	0.583595
16.000000	4.363495	3.869332	TRAILING	0.318788	0.511545
16.000000	4.775556	3.669443	LEADING		0.238388	0.031445
16.000000	4.203318	4.001573	TRAILING	0.285305	0.565304
16.000000	4.203318	4.001573	LEADING		0.013309	0.565304
16.000000	4.281018	3.631110	LEADING		0.257003	0.168164
16.000000	4.194798	3.643861	TRAILING	0.308301	0.174909
16.000000	4.274477	4.249253	LEADING		0.073451	0.405688
16.000000	4.465230	3.963970	LEADING		0.186962	0.560853
16.000000	4.351158	4.107216	TRAILING	0.097777	0.625094
16.000000	3.902052	3.985740	LEADING		0.247505	0.174879
16.000000	4.460478	3.856499	TRAILING	0.342841	0.432632
16.000000	4.323235	4.273234	TRAILING	0.243228	0.390520
16.000000	4.521619	3.885386	TRAILING	0.211169	0.410400
16.000000	4.366904	4.311207	TRAILING	0.231299	0.338966
16.000000	4.428585	3.846187	TRAILING	0.183561	0.442209
16.000000	4.419616	3.777204	LEADING		0.082012	0.338768
16.000000	4.406696	4.226815	LEADING		0.147912	0.477353
16.000000	4.323311	4.057353	TRAILING	0.248207	0.646550
16.000000	3.976698	4.205600	LEADING		0.216360	0.173735
16.000000	4.270915	3.951432	TRAILING	0.354951	0.598689
16.000000	4.217044	4.249808	TRAILING	0.329591	0.363340
16.000000	4.945543	4.278047	TRAILING	0.194790	0.053505
16.000000	4.129734	3.946248	TRAILING	0.030337	0.460292
16.000000	4.653771	4.243362	TRAILING	0.250399	0.286416
16.000000	4.349921	4.072667	LEADING		0.082483	0.645912
16.000000	4.417234	4.262560	TRAILING	0.159729	0.419452
16.000000	4.845478	4.175984	TRAILING	0.229003	0.127064
16.000000	4.174022	4.027407	TRAILING	0.071957	0.530678
16.000000	4.760424	4.223646	LEADING		0.290866	0.191819
16.000000	4.152852	3.849346	TRAILING	0.288114	0.407736
16.000000	4.216703	3.894555	LEADING		0.083930	0.510996
16.000000	4.374382	4.400274	LEADING		0.229855	0.207130
16.000000	4.453156	3.927064	TRAILING	0.223834	0.534376
16.000000	4.453156	3.927064	LEADING		0.095609	0.534376
16.000000	4.865381	4.167190	TRAILING	0.298966	0.112108
16.000000	3.930304	4.042485	TRAILING	0.063566	0.198803
16.000000	4.803732	4.270704	TRAILING	0.105368	0.135797
16.000000	3.942802	4.020926	LEADING		0.235410	0.216969
16.000000	4.900829	4.246242	TRAILING	0.076434	0.079236
16.000000	4.623780	4.431198	TRAILING	0.044880	0.130557
16.000000	4.050281	4.023920	LEADING		0.101633	0.358907
16.000000	4.252003	3.916536	TRAILING	0.071861	0.557464
16.000000	4.146981	3.734305	TRAILING	0.307149	0.264647
16.000000	4.146981	3.734305	LEADING		0.166213	0.264647
16.000000	4.031712	4.352289	TRAILING	0.146422	0.111994
16.000000	4.324437	3.770089	LEADING		0.118225	0.361198
16.000000	3.834919	4.278999	TRAILING	0.058403	0.051187
16.000000	4.425388	4.235247	TRAILING	0.026319	0.461101
16.000000	4.425388	4.235247	LEADING		0.159024	0.461101
16.000000	4.237357	4.080062	TRAILING	0.252391	0.581358
16.000000	4.660504	4.075579	LEADING		0.208710	0.349279
16.000000	4.687369	3.947743	TRAILING	0.316235	0.256526
16.000000	4.606937	4.281168	LEADING		0.152689	0.292340
16.000000	4.246196	3.900410	TRAILING	0.145544	0.537067
16.000000	4.152548	4.007879	TRAILING	0.296098	0.504607
16.000000	4.195973	4.012058	LEADING		0.130251	0.557931
16.000000	3.988238	4.077121	TRAILING	0.273821	0.258014
16.000000	4.488598	4.141264	TRAILING	0.137130	0.543149
16.000000	4.465880	4.429912	TRAILING	0.300727	0.169871
16.000000	4.020967	3.986497	TRAILING	0.092106	0.320340
16.000000	4.343296	3.915890	TRAILING	0.172017	0.578791
16.000000	4.343296	3.915890	LEADING		0.254081	0.578791
16.000000	4.348664	3.965478	TRAILING	0.321313	0.626920
16.000000	4.348664	3.965478	LEADING		0.257478	0.626920
16.000000	4.402786	3.957308	LEADING		0.279879	0.602896
16.000000	4.040092	4.182315	LEADING		0.267527	0.256530
16.000000	4.202057	3.845012	LEADING		0.120664	0.441938
16.000000	4.128489	4.013030	TRAILING	0.347041	0.471998
16.000000	4.612979	4.045745	LEADING		0.198240	0.414170
16.000000	4.219406	4.234757	LEADING		0.181423	0.387275
16.000000	4.323108	4.629840	LEADING		0.179365	0.028931
16.000000	4.357817	4.056355	TRAILING	0.255467	0.651470
16.000000	3.899342	4.326031	TRAILING	0.358734	0.061699
16.000000	4.643425	3.948014	LEADING		0.013734	0.315882
16.000000	4.067731	4.150844	TRAILING	0.031800	0.315974
16.000000	3.850152	4.120524	LEADING		0.137105	0.104968
16.000000	3.980010	4.311797	LEADING		0.050131	0.108482
16.000000	4.302449	4.392744	TRAILING	0.168236	0.202811
16.000000	3.930841	3.883805	TRAILING	0.108456	0.190689
16.000000	4.787819	3.852173	TRAILING	0.102367	0.095883
16.000000	3.966639	3.437270	TRAILING	0.054869	0.020804
16.000000	4.623444	4.280112	TRAILING	0.011595	0.279956
16.000000	4.454183	4.202300	TRAILING	0.155442	0.498833
16.000000	4.199884	3.767370	TRAILING	0.274333	0.334749
16.000000	4.248290	4.065871	TRAILING	0.185574	0.598976
16.000000	4.248290	4.065871	LEADING		0.052014	0.598976
16.000000	4.574009	3.887475	TRAILING	0.326471	0.349623
16.000000	3.963718	4.058164	LEADING		0.272504	0.233958
16.000000	4.166409	4.031602	TRAILING	0.197692	0.520310
16.000000	4.156672	3.519641	TRAILING	0.282203	0.068453
16.000000	4.191963	4.277104	TRAILING	0.038497	0.304059
16.000000	4.330602	3.947393	TRAILING	0.162256	0.612340
16.000000	4.155032	3.714108	TRAILING	0.338878	0.244074
16.000000	4.332979	4.208772	LEADING		0.109716	0.497854
16.000000	4.362946	4.247749	TRAILING	0.135326	0.443062
16.000000	4.560520	4.088849	TRAILING	0.240923	0.490111
16.000000	4.383673	3.806858	TRAILING	0.273743	0.404909
16.000000	4.630145	4.285309	LEADING		0.227150	0.269153
16.000000	4.533542	4.079394	TRAILING	0.227096	0.525974
16.000000	4.404927	3.963183	TRAILING	0.293340	0.606879
16.000000	4.197368	3.650663	LEADING		0.119672	0.182920
16.000000	4.312787	4.253882	TRAILING	0.337515	0.418189
16.000000	4.495997	4.324075	TRAILING	0.226222	0.303262
16.000000	4.474403	3.917363	TRAILING	0.166091	0.502433
16.000000	4.474403	3.917363	LEADING		0.080693	0.502433
16.000000	4.412419	4.219453	LEADING		0.220733	0.487721
16.000000	4.790558	4.294858	LEADING		0.220789	0.134864
16.000000	4.484929	3.930516	TRAILING	0.281699	0.506782
16.000000	4.118770	4.450690	LEADING		0.059100	0.083454
16.000000	4.340991	3.921011	TRAILING	0.284126	0.584993
16.000000	4.340991	3.921011	LEADING		0.039913	0.584993
16.000000	3.990094	4.079433	LEADING		0.260408	0.259450
16.000000	4.572181	4.440479	LEADING		0.121558	0.138168
16.000000	4.424738	4.043027	TRAILING	0.324586	0.631660
16.000000	4.424738	4.043027	LEADING		0.062526	0.631660
16.000000	4.041788	4.088213	TRAILING	0.350065	0.323998
16.000000	4.346373	4.328763	LEADING		0.281594	0.306941
16.000000	4.173732	4.051019	TRAILING	0.172937	0.524238
16.000000	4.297454	4.115093	TRAILING	0.284116	0.600128
16.000000	3.833836	3.873181	TRAILING	0.327406	0.105515
16.000000	4.535327	3.869453	TRAILING	0.056185	0.374070
16.000000	4.535989	3.963609	LEADING		0.141267	0.478312
16.000000	4.705149	4.470846	TRAILING	0.211212	0.077840
16.000000	4.292520	4.046869	TRAILING	0.043061	0.636746
16.000000	4.292520	4.046869	LEADING		0.209703	0.636746
16.000000	3.882315	4.001849	LEADING		0.287861	0.154479
16.000000	3.812079	3.437168	TRAILING	0.348885	0.009809
16.000000	4.356319	4.156528	TRAILING	0.005397	0.576036
16.000000	4.170796	4.132064	LEADING		0.072707	0.464980
16.000000	4.863967	3.960491	TRAILING	0.315021	0.084139
16.000000	4.445183	4.033178	LEADING		0.214569	0.616398
16.000000	4.706701	4.288923	LEADING		0.274018	0.202512
16.000000	4.393289	3.996454	TRAILING	0.048041	0.635218
16.000000	3.751810	3.612317	TRAILING	0.352195	0.023220
16.000000	4.496375	3.945103	LEADING		0.089389	0.509698
16.000000	3.950182	3.922619	LEADING		0.223952	0.221828
16.000000	4.295865	4.168620	TRAILING	0.012533	0.538765
16.000000	4.416262	4.110301	LEADING		0.102897	0.613217
16.000000	3.983791	4.078425	TRAILING	0.292776	0.251891
16.000000	4.660339	3.963991	LEADING		0.275072	0.304163
16.000000	4.202994	3.894034	LEADING		0.131991	0.499641


 Average Unbinding Prob: 0.078659
