#State	time	PE_b1	PE_m1	PE_t	PE_m2	PE_b2	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	fx1	fy1	fx2	fy2	fx3	fy3	fx4	fy4	fx5	fy5
2	0.2055	0.046	0.01	8.2e-05	0.31	0.00026	3.34924	0	7.75468	9.5201	4.61711	33.1124	7.07604	9.43974	11.6511	0	-0.00047241	0.000218608	0.00444659	0.000309923	-0.0275288	-0.00297521	0.0707913	0.0253405	-0.0472367	-0.0228938
2	0.2056	0.035	0.085	0.01	0.029	0.029	3.34924	0	6.60045	9.97345	9.70242	33.5704	14.1461	10.189	11.6511	0	-0.0188422	0.0061423	0.0336504	-0.00808892	-0.0191955	0.0011128	0.0130556	-0.00128881	-0.00866827	0.00212264
2	0.2057	0.055	0.0029	0.002	0.018	0.014	3.34924	0	8.58464	9.09014	0.370015	31.4276	11.6862	10.4899	11.6511	0	0.0130614	-0.00752261	-0.0140425	0.0071618	-0.00293443	-0.00175544	0.0117187	0.00209015	-0.00780317	2.61049e-05
2	0.2058	0.078	4.4e-05	0.0078	0.0016	0.054	3.34924	0	10.3034	7.85367	8.96001	31.6157	16.7949	9.1423	11.6511	0	0.00938241	-0.00830778	-0.0073198	0.00842439	0.00173806	0.00120841	-0.0157319	0.00538789	0.0119312	-0.00671291
2	0.2059	0.055	0.0036	0.0048	0.013	0.026	3.34924	0	8.59772	9.0826	5.64339	32.6985	13.6719	10.2935	11.6511	0	0.00371449	-0.00214646	0.000608143	0.00268722	-0.0071343	-0.00154827	0.00685884	0.000213012	-0.00404717	0.000794503
2	0.206	0.044	0.0066	1.6e-05	0.094	0.0011	3.34924	0	7.55141	9.61155	-4.22971	30.2911	7.8122	9.76231	11.6511	0	0.0152509	-0.00666769	-0.0181166	0.00503508	-0.00813455	-0.00482001	0.0368311	0.0166103	-0.0258308	-0.0101577
2	0.2061	0.046	0.017	0.0046	0.034	0.02	3.34924	0	7.78748	9.50485	6.03622	33.2403	12.8128	10.4255	11.6511	0	-0.00282231	0.00131786	0.0100185	-0.000786908	-0.0128797	-0.0022191	0.0171157	0.000414257	-0.0114322	0.00127389
2	0.2062	0.044	1.8e-06	0.00026	0.1	0.0028	3.34924	0	7.55985	9.60785	-0.771059	31.9022	8.68944	10.0632	11.6511	0	0.00829602	-0.0036357	-0.00794637	0.00376636	-0.0123963	-0.00534918	0.0393861	0.0132647	-0.0273394	-0.00804622
2	0.2063	0.056	0.071	0.017	0.00022	0.074	3.34924	0	8.69413	9.0262	15.7453	31.7577	18.3199	8.09737	11.6511	0	-0.0132248	0.00783111	0.0272257	-0.0121741	-0.00996866	0.00478174	-0.0140364	0.00780045	0.0100042	-0.00823922
2	0.2064	0.049	0.013	0.0049	0.026	0.022	3.34924	0	8.02213	9.39171	6.17283	33.1198	13.1873	10.3769	11.6511	0	-0.00134073	0.000667084	0.00798091	-0.000149567	-0.0113227	-0.00196173	0.0135322	0.000134112	-0.00884972	0.0013101
0	0.2065	0.022	0.0023	0.034	0.00011	0	3.34924	0	4.77917	10.3921	-7.36224	30.8622	14.0383	20.4479	21.1692	12.7544	0.00171002	-0.000235296	0.00423237	0.0037599	-0.00360399	0.00128062	-0.003085	-0.00549723	0.000746594	0.000692006
2	0.2066	0.031	0.0019	8.6e-08	0.0017	0.031	3.34924	0	6.09907	10.1232	-7.11804	29.9158	6.11747	10.1355	3.41333	0	0.0112157	-0.00304661	-0.0127129	0.00204684	0.00294385	0.00196779	-0.0124696	0.0019729	0.0110229	-0.00294092
2	0.2067	0.024	0.029	0.0065	0.35	0.00045	3.34924	0	5.06602	10.3486	-1.0921	33.3381	-0.95215	9.53849	3.41333	0	-0.00960303	0.0015931	0.014463	-0.000291291	-0.0320362	-0.00146161	0.0779893	0.0234154	-0.050813	-0.0232556
2	0.2068	0.024	0.032	1.2e-07	0.032	0.023	3.34924	0	5.04904	10.3514	-0.80732	33.4196	5.074	10.3577	3.41333	0	-0.0103145	0.00169375	0.0175839	0.000151745	-0.0145741	-0.00370836	0.017788	0.000182055	-0.0104833	0.00168081
2	0.2069	0.028	0.023	1.7e-07	0.024	0.027	3.34924	0	5.64997	10.2346	-0.0210516	33.3491	5.68044	10.2421	3.41333	0	-0.00731435	0.00164426	0.0135732	-0.000108685	-0.0125342	-0.00308398	0.013717	-9.8834e-05	-0.00744168	0.00164724
2	0.207	0.068	0.00086	4.8e-07	0.00088	0.068	3.34924	0	9.64528	8.39047	5.31441	31.7931	9.69661	8.40003	3.41333	0	0.0111422	-0.00836088	-0.0123385	0.00813949	0.00244229	0.000454796	-0.012415	0.00812111	0.011169	-0.00835451
2	0.2071	0.034	0.027	7.9e-08	0.026	0.034	3.34924	0	6.44915	10.0215	-10.5613	26.6674	6.46393	10.0366	3.41333	0	0.0224489	-0.00694401	-0.0272671	0.0020202	0.00958348	0.00980206	-0.0270194	0.00188586	0.0222542	-0.0067641
2	0.2072	0.021	0.11	8.8e-07	0.1	0.022	3.34924	0	4.72597	10.3993	5.05749	34.197	4.79669	10.3984	3.41333	0	-0.0245337	0.00324796	0.0382181	-0.0034386	-0.0272436	0.000339224	0.0379142	-0.00338871	-0.0243551	0.00324012
2	0.2073	0.02	0.012	3.2e-08	0.013	0.02	3.34924	0	4.51134	10.4254	-5.48649	32.0237	4.52355	10.4311	3.41333	0	-0.0045705	0.000509466	0.008834	0.00146411	-0.00860132	-0.00398453	0.009167	0.00149697	-0.00482918	0.000513987
2	0.2074	0.017	0.017	7.9e-09	0.018	0.016	3.34924	0	3.90638	10.4752	-6.5229	31.8684	3.91239	10.4781	3.41333	0	-0.00694252	0.000369252	0.0118773	0.00203645	-0.00996394	-0.00485921	0.012277	0.0021083	-0.00724785	0.000345206
2	0.2075	0.035	0.00072	1.6e-07	0.00079	0.035	3.34924	0	6.56518	9.98488	-2.76081	31.8816	6.59265	9.9966	3.41333	0	0.00514134	-0.00165593	-0.00409341	0.00210225	-0.00212248	-0.000905575	-0.00393005	0.00205092	0.0050046	-0.00159166
2	0.2076	0.034	0.018	8.8e-08	0.017	0.034	3.34924	0	6.50869	10.0029	-9.35287	27.7469	6.52531	10.0178	3.41333	0	0.0196958	-0.00622098	-0.0238786	0.00248189	0.00831439	0.00743927	-0.0236402	0.00236011	0.0195087	-0.0060603
2	0.2077	0.068	0.025	3.3e-07	0.025	0.067	3.34924	0	9.61922	8.40996	-0.62639	29.8918	9.65822	8.42861	3.41333	0	0.0210393	-0.0156857	-0.0270504	0.0128188	0.0120224	0.00574741	-0.0270299	0.0126925	0.0210186	-0.015573
2	0.2078	0.058	0.0091	6.7e-07	0.0088	0.058	3.34924	0	8.85079	8.93157	8.24221	32.7238	8.9122	8.93322	3.41333	0	0.00100814	-0.00062098	0.00301001	0.00072376	-0.00794475	-0.000213362	0.00282812	0.000786754	0.00109848	-0.000676173
2	0.2079	0.016	0.13	9.2e-05	0.17	0.012	3.34924	0	3.87965	10.4766	3.85638	34.2766	3.15664	10.4869	3.41333	0	-0.0286356	0.00144978	0.0434304	-0.00143531	-0.0323076	0.000500656	0.0519162	0.000326966	-0.0344033	-0.000842086
2	0.208	0.018	0.023	1.9e-08	0.024	0.018	3.34924	0	4.1262	10.4612	-4.94693	32.4639	4.13568	10.4651	3.41333	0	-0.00870547	0.000646561	0.0145876	0.00177904	-0.0118496	-0.00488936	0.0149534	0.0018435	-0.00898603	0.000620261
2	0.2081	0.01	0.18	8.1e-07	0.18	0.01	3.34924	0	2.54901	10.4594	2.48515	34.2593	2.61674	10.4597	3.41333	0	-0.0357474	-0.00273495	0.0534524	0.00278246	-0.0352948	-0.00014476	0.0531831	0.00280794	-0.0355933	-0.00271069
2	0.2082	0.022	0.0024	3.6e-08	0.0026	0.022	3.34924	0	4.82836	10.3852	-7.17138	30.9387	4.84074	10.3924	3.41333	0	0.00165107	-0.000235156	0.000131749	0.00127602	-0.00363561	-0.00212408	0.000454154	0.00127532	0.00139864	-0.000192105
2	0.2083	0.031	0.0005	1.2e-05	0.0017	0.027	2.69236	0	5.3971	10.1353	-5.22173	31.4351	5.63014	10.2531	3.41333	0	0.005167	-0.00137888	-0.00424446	0.00183881	-0.0023655	-0.00119918	-0.00161992	0.00140147	0.00306288	-0.000662222
2	0.2084	0.044	0.034	1.6e-05	0.028	0.039	2.69236	0	6.891	9.61309	-8.92334	27.3992	7.11528	9.81507	3.41333	0	0.0243605	-0.0106398	-0.0300997	0.00553683	0.0109741	0.00987768	-0.0279371	0.00378783	0.0227022	-0.00856259
2	0.2085	0.058	0.12	2.3e-05	0.11	0.052	2.69236	0	8.16751	8.94778	-10.6238	23.5534	8.3877	9.23557	3.41333	0	0.0368272	-0.0225345	-0.0456607	0.0111695	0.0171434	0.0223991	-0.0441874	0.00828999	0.0358775	-0.019324
2	0.2086	0.025	0.0045	3.8e-06	0.0017	0.021	2.69236	0	4.63901	10.3078	-10.9845	28.2618	4.74951	10.4046	3.41333	0	0.0129673	-0.0024489	-0.0150647	0.000623737	0.00342971	0.00299906	-0.0113699	0.000115161	0.0100376	-0.00128906
2	0.2087	0.035	0.015	3.3e-05	0.017	0.032	2.69236	0	5.91743	9.98193	1.03367	33.2755	6.33791	10.0741	3.41333	0	-0.00369888	0.00119507	0.00896273	-9.14434e-05	-0.0104538	-0.00229013	0.00974084	-0.000134665	-0.00455092	0.00132117
2	0.2088	0.019	0.092	2.2e-05	0.098	0.017	2.69236	0	3.64872	10.4463	2.00282	34.1893	4.00215	10.4735	3.41333	0	-0.0229954	0.00210521	0.035851	-0.00121404	-0.0258708	-0.0019884	0.0373679	-0.000271899	-0.0243527	0.00136913
2	0.2089	0.051	0.0074	2.9e-05	0.0056	0.047	2.69236	0	7.56306	9.29066	-2.93396	30.6507	7.92282	9.47125	3.41333	0	0.0157454	-0.00825464	-0.018855	0.00672649	0.00604229	0.00303148	-0.0177238	0.00553908	0.0147911	-0.00704241
2	0.209	0.034	0.012	2.6e-05	0.014	0.031	2.69236	0	5.77128	10.028	-0.181318	33.0716	6.14558	10.1279	3.41333	0	-0.00241297	0.00074086	0.00696454	0.000434899	-0.00918657	-0.0024539	0.00822227	0.000310382	-0.00358728	0.000967757
2	0.2091	0.024	0.01	7.4e-06	0.015	0.021	2.69236	0	4.50387	10.3324	-4.62769	32.3109	4.69248	10.4117	3.41333	0	-0.00287216	0.000503557	0.0068308	0.00114116	-0.00859579	-0.00361827	0.0100378	0.00131004	-0.00540064	0.000663509
2	0.2092	0.038	0.00062	2.2e-05	0.0014	0.035	2.69236	0	6.25661	9.86592	-2.38589	32.0413	6.58819	9.99802	3.41333	0	0.00557729	-0.0020149	-0.00448816	0.00243937	-0.00240925	-0.000961908	-0.00287621	0.00186998	0.00419632	-0.00133254
2	0.2093	0.018	0.023	8.1e-07	0.033	0.014	2.69236	0	3.4369	10.4635	-5.6913	32.4434	3.4995	10.4896	3.41333	0	-0.00876517	0.00062369	0.0146716	0.00182922	-0.0129237	-0.00539068	0.0192616	0.00283718	-0.0122443	0.00010059
2	0.2094	0.039	0.039	1.2e-05	0.031	0.035	2.69236	0	6.42553	9.80324	-10.6254	26.4076	6.60727	9.99194	3.41333	0	0.0254821	-0.00970382	-0.0312008	0.00383133	0.0108702	0.0112805	-0.0286565	0.00210543	0.0235049	-0.0075134
2	0.2095	0.033	0.024	3.4e-05	0.026	0.03	2.69236	0	5.62875	10.0706	1.50046	33.5099	6.05985	10.1507	3.41333	0	-0.00679199	0.0019804	0.0133561	-0.000824281	-0.0130132	-0.00241488	0.0140319	-0.000718281	-0.0075829	0.00197704
2	0.2096	0.02	0.002	1.2e-06	0.00021	0.017	2.69236	0	3.89309	10.4211	-12.1902	27.9644	3.95294	10.4761	3.41333	0	0.0102487	-0.00118087	-0.0116023	-6.00874e-05	0.00182149	0.00167286	-0.00732035	-7.89367e-05	0.00685246	-0.000352964
2	0.2097	0.056	0.015	3.2e-05	0.013	0.052	2.69236	0	8.07481	9.00386	-2.79009	30.1792	8.45105	9.20116	3.41333	0	0.0187128	-0.0111864	-0.0231573	0.008906	0.00874123	0.00458286	-0.0222663	0.00753599	0.0179695	-0.00983845
2	0.2098	0.039	0.0016	2.6e-05	0.0026	0.036	2.69236	0	6.37269	9.8232	-1.30417	32.3511	6.73538	9.95008	3.41333	0	0.00425668	-0.00159479	-0.00251661	0.00218776	-0.00361216	-0.00126484	-0.00120372	0.00169881	0.00307581	-0.00102693
2	0.2099	0.026	0.017	1.2e-05	0.022	0.023	2.69236	0	4.71768	10.2926	-2.59253	32.9421	4.96635	10.3744	3.41333	0	-0.00551283	0.00108478	0.010828	0.00063072	-0.0111271	-0.00366215	0.013435	0.000805499	-0.00762306	0.00114116
2	0.21	0.059	0.00022	4.9e-05	0.0002	0.056	2.69236	0	8.27921	8.87847	2.70934	32.0175	8.78986	9.00738	3.41333	0	0.00996368	-0.00626972	-0.0103942	0.00616609	0.00119004	0.000304339	-0.0106186	0.00568422	0.0098591	-0.00588493
2	0.2101	0.02	0.033	4e-06	0.043	0.016	2.69236	0	3.78548	10.4329	-3.20163	33.1842	3.92861	10.4773	3.41333	0	-0.0113765	0.00119199	0.018769	0.00107831	-0.0156509	-0.00486353	0.0225401	0.00189085	-0.0142818	0.000702382
2	0.2102	0.013	0.0088	7e-07	0.017	0.0097	2.69236	0	2.60541	10.4896	-10.6025	30.2884	2.5528	10.4546	3.41333	0	-0.0040449	-3.35314e-05	0.00731065	0.00221213	-0.00791359	-0.00526142	0.0130144	0.00377147	-0.0083665	-0.000688652
2	0.2103	0.033	0.026	8.3e-06	0.019	0.029	2.69236	0	5.74044	10.0374	-11.2176	26.7366	5.89218	10.1929	3.41333	0	0.0220582	-0.00669844	-0.0267208	0.00196357	0.00870021	0.00891062	-0.0237336	0.000614206	0.019696	-0.00478996
2	0.2104	0.052	0.022	2.6e-05	0.018	0.048	2.69236	0	7.71944	9.20698	-5.04126	29.2969	8.0403	9.41442	3.41333	0	0.0210172	-0.0114756	-0.0261829	0.00819446	0.010031	0.00648223	-0.0248372	0.0066146	0.0199719	-0.00981572
2	0.2105	0.045	0.032	1.7e-05	0.026	0.04	2.69236	0	6.97342	9.57667	-8.47427	27.6822	7.2081	9.77956	3.41333	0	0.0238278	-0.0106517	-0.0294786	0.00583049	0.0108151	0.00934514	-0.0273975	0.00410326	0.0222331	-0.00862715
2	0.2106	0.026	0.0036	8.4e-06	0.0066	0.023	2.69236	0	4.81924	10.2721	-5.38727	31.7725	5.01633	10.3668	3.41333	0	0.0011664	-0.000241507	0.00119146	0.00136081	-0.00535187	-0.00257445	0.00425302	0.00126047	-0.00125901	0.000194679
2	0.2107	0.028	0.0011	9e-06	0.0029	0.024	2.69236	0	5.01816	10.2289	-5.92181	31.3656	5.21806	10.3336	3.41333	0	0.00384268	-0.000873727	-0.00252641	0.00155501	-0.00324989	-0.00170545	0.000461426	0.00128128	0.00147219	-0.000257114
2	0.2108	0.018	0.13	0.00013	0.11	0.019	2.69236	0	3.49284	10.4594	4.27059	34.2467	4.36345	10.4469	3.41333	0	-0.0287172	0.00219779	0.0442317	-0.00270505	-0.0293528	0.00045327	0.0399691	-0.00232254	-0.0261308	0.00237653
2	0.2109	0.036	0.00064	1.5e-05	7e-05	0.032	2.69236	0	5.98778	9.95893	-5.40329	30.8559	6.24425	10.1008	3.41333	0	0.00992475	-0.0032841	-0.010769	0.00282392	0.00124051	0.000682584	-0.00847748	0.0020425	0.00808118	-0.00226489
2	0.211	0.038	0.0004	1.9e-05	2.5e-05	0.034	2.69236	0	6.26529	9.86277	-4.30413	31.1871	6.55459	10.0086	3.41333	0	0.00959057	-0.00347431	-0.0102368	0.00315403	0.000933971	0.000467836	-0.00826867	0.00235729	0.00798089	-0.00250484
2	0.2111	0.019	0.02	1.7e-06	0.029	0.015	2.69236	0	3.63315	10.4477	-5.52144	32.4167	3.7231	10.4854	3.41333	0	-0.00762571	0.000686672	0.0131516	0.00161599	-0.0120662	-0.00505958	0.0174442	0.00243479	-0.0109038	0.000322129
2	0.2112	0.035	0.00029	1.7e-05	0.001	0.031	2.69236	0	5.88188	9.99335	-3.93591	31.674	6.16347	10.1231	3.41333	0	0.00602641	-0.00192341	-0.00528001	0.00226141	-0.00187313	-0.000866014	-0.00316634	0.00169432	0.00429307	-0.0011663
2	0.2113	0.034	0.013	9.5e-06	0.0085	0.029	2.69236	0	5.7565	10.0325	-9.57644	28.2353	5.93322	10.1828	3.41333	0	0.017893	-0.00546489	-0.0215019	0.00242492	0.00660991	0.00561823	-0.0186242	0.00128795	0.0156233	-0.00386621
2	0.2114	0.065	0.018	4e-05	0.016	0.062	2.69236	0	8.78092	8.54222	-0.783643	30.3358	9.21648	8.73862	3.41333	0	0.0191517	-0.0136506	-0.0240923	0.0114823	0.00989595	0.00446276	-0.0237709	0.0102006	0.0188155	-0.012495
2	0.2115	0.023	0.0012	6.8e-05	0.073	0.0027	2.69236	0	4.28711	10.3681	-8.05249	30.7193	3.75103	10.0525	6.74882	0	0.00306111	-0.000470841	-0.00198666	0.00112231	-0.011095	-0.00637457	0.0324972	0.0124259	-0.0224766	-0.0067028
2	0.2116	0.039	0.068	0.00012	0.011	0.014	2.69236	0	6.38377	9.81904	-12.6719	24.0781	6.86741	10.4893	6.74882	0	0.0310831	-0.0116855	-0.0374539	0.00317174	0.00901415	0.0123147	-0.0175836	-0.00363202	0.0149402	-0.000168924
2	0.2117	0.035	0.0075	0.00046	0.031	0.018	2.69236	0	5.96759	9.96559	-0.54468	32.8573	7.51145	10.4622	6.74882	0	-0.000227605	7.48033e-05	0.00427934	0.00107784	-0.010429	-0.00344673	0.0173392	0.00149503	-0.0109619	0.000799063
2	0.2118	0.055	0.0056	0.00082	0.00011	0.034	2.69236	0	7.92126	9.09389	-1.25625	31.0532	9.87099	10.0146	6.74882	0	0.0148274	-0.00852559	-0.0170274	0.00760612	0.00325884	0.00147946	-0.0095192	0.00207764	0.0084604	-0.00263763
2	0.2119	0.035	0.0021	0.00031	0.024	0.016	2.69236	0	5.91743	9.98194	-2.54516	32.2266	7.13242	10.483	6.74882	0	0.00341549	-0.00110351	-0.0011769	0.00195514	-0.00781468	-0.00333342	0.0151302	0.00213217	-0.00955414	0.000349618
2	0.212	0.047	0.00011	0.00074	0.0031	0.029	2.69236	0	7.25913	9.44377	-0.642452	31.8938	9.16421	10.2081	6.74882	0	0.00925591	-0.00447592	-0.00898617	0.00457086	-0.00173211	-0.000756251	-0.000406075	0.00110342	0.00186845	-0.000442103
2	0.2121	0.039	0.00027	0.00035	0.0083	0.019	2.69236	0	6.39515	9.81476	-3.74733	31.3454	7.64896	10.4513	6.74882	0	0.00936171	-0.00353187	-0.00954063	0.00344759	-0.00275477	-0.00151584	0.0058209	0.00135146	-0.00288721	0.000248669
2	0.2122	0.042	0.0029	0.00074	0.014	0.025	2.69236	0	6.70221	9.69336	0.405583	32.6453	8.64529	10.3171	6.74882	0	0.00331255	-0.0013703	-0.000430252	0.00216103	-0.00679111	-0.00223319	0.00820083	0.000653508	-0.00429203	0.000788949
2	0.2123	0.042	0.00061	0.00062	0.01	0.024	2.69236	0	6.72262	9.68489	-0.856663	32.2458	8.46739	10.3483	6.74882	0	0.00590057	-0.00245545	-0.00428982	0.00299658	-0.00488591	-0.0019357	0.00624629	0.00090115	-0.00297112	0.000493425
2	0.2124	0.046	0.046	0.00028	0.0068	0.02	2.69236	0	7.07777	9.52934	-9.39662	26.7059	7.95874	10.42	6.74882	0	0.0267969	-0.0123319	-0.0329653	0.00641568	0.00884066	0.00876397	-0.0165291	-0.00123874	0.0138569	-0.001609
2	0.2125	0.023	0.00072	5.1e-05	0.065	0.003	2.69236	0	4.31666	10.3635	-8.30251	30.5426	3.85803	10.0838	6.74882	0	0.00387045	-0.000606626	-0.00307617	0.00110333	-0.0101828	-0.00607715	0.0305552	0.0116484	-0.0211667	-0.00606799
2	0.2126	0.033	0.015	7.1e-05	0.0014	0.011	2.69236	0	5.70331	10.0486	-10.0276	27.9086	6.17376	10.4742	6.74882	0	0.018639	-0.00558497	-0.0223378	0.00232715	0.00272348	0.00235152	3.70403e-05	0.000854795	0.000938244	5.15115e-05
2	0.2127	0.049	0.035	0.00038	0.0049	0.024	2.69236	0	7.37778	9.38547	-7.57273	27.9036	8.49277	10.344	6.74882	0	0.0243765	-0.0121693	-0.0300905	0.00755607	0.00826825	0.00695007	-0.0156298	-0.000132407	0.0130756	-0.00220448
2	0.2128	0.045	0.02	0.00035	0.00063	0.022	2.69236	0	7.06285	9.53619	-6.79573	28.8851	8.18484	10.3912	6.74882	0	0.020539	-0.00941313	-0.0249733	0.00623708	0.00564101	0.00415353	-0.00981855	0.000212636	0.00861182	-0.00119012
2	0.2129	0.039	0.0042	0.00057	0.02	0.021	2.69236	0	6.32937	9.83932	-0.33978	32.6858	8.04079	10.4101	6.74882	0	0.00204185	-0.000754748	0.00118866	0.00169777	-0.00823079	-0.00282423	0.0123421	0.000970031	-0.00734185	0.000911177
2	0.213	0.051	0.029	0.0026	0.0099	0.049	2.69236	0	7.56193	9.29125	8.87627	33.0549	11.4221	9.39149	6.74882	0	-0.00587609	0.00307967	0.0143804	-0.00355003	-0.0113046	0.000169086	0.00288426	0.000259497	-8.39595e-05	4.17793e-05
2	0.2131	0.035	0.0086	0.00048	0.032	0.018	2.69236	0	5.94467	9.97309	-0.348136	32.9261	7.51365	10.4621	6.74882	0	-0.000786631	0.000256527	0.00509713	0.000925243	-0.0108678	-0.00347666	0.017919	0.00146429	-0.0113617	0.000830603
2	0.2132	0.044	0.012	0.00036	2.1e-05	0.021	2.69236	0	6.93049	9.59575	-5.88376	29.6515	8.11131	10.4011	6.74882	0	0.0176328	-0.00778784	-0.0210405	0.00561059	0.00366173	0.00236197	-0.00600557	0.000568694	0.00575148	-0.000753413
2	0.2133	0.042	0.0064	0.00091	0.016	0.027	2.69236	0	6.74126	9.67711	1.73194	32.944	8.93409	10.2599	6.74882	0	0.00107095	-0.000448085	0.0029907	0.00132255	-0.00831682	-0.00222547	0.00910195	0.000318678	-0.00484678	0.00103233
2	0.2134	0.12	0.0048	0.003	0.026	0.12	2.69236	0	11.6113	5.52203	14.209	29.1798	15.7252	5.42817	6.74882	0	0.0112186	-0.0181198	-0.0126777	0.01828	0.00967677	0.000364349	-0.0238259	0.025286	0.0156082	-0.0258106
2	0.2135	0.039	0.0004	0.00035	0.0078	0.019	2.69236	0	6.40521	9.81096	-3.8682	31.2795	7.64831	10.4514	6.74882	0	0.00968441	-0.00366496	-0.0100001	0.00351388	-0.00250631	-0.00140931	0.00543913	0.00133514	-0.00261711	0.000225241
2	0.2136	0.058	0.14	0.00043	0.055	0.028	2.69236	0	8.1829	8.93835	-11.2067	22.7399	9.04393	10.2358	6.74882	0	0.0385826	-0.0237001	-0.0472192	0.0115667	0.0141159	0.0210074	-0.0342735	-0.00241776	0.0287941	-0.0064563
2	0.2137	0.042	0.028	0.00022	0.001	0.018	2.69236	0	6.66565	9.7084	-8.88766	27.7232	7.49918	10.4631	6.74882	0	0.0227241	-0.00930012	-0.0277144	0.00499168	0.00623959	0.00549451	-0.0099084	-0.000565078	0.00865913	-0.000620987
2	0.2138	0.038	0.0012	0.00026	0.0075	0.016	2.69236	0	6.22359	9.87778	-5.05719	30.8345	7.27204	10.4769	6.74882	0	0.0108877	-0.00389228	-0.0117923	0.00340537	-0.00184834	-0.00118034	0.00555181	0.00152747	-0.00279891	0.000139779
2	0.2139	0.023	0.099	0.0012	0.11	0.014	2.69236	0	4.25997	10.3722	4.49645	34.171	6.86655	10.4893	6.74882	0	-0.0232423	0.00351274	0.0373541	-0.00365296	-0.026928	-0.00114244	0.0390303	0.000988428	-0.0262141	0.000294234
2	0.214	0.085	0.012	0.0018	0.013	0.069	2.69236	0	10.0453	7.4816	5.10913	30.7641	13.1028	8.34666	6.74882	0	0.0162415	-0.0159622	-0.0196173	0.0152465	0.00889057	0.0026822	-0.0229647	0.0113174	0.0174498	-0.0132839
2	0.2141	0.026	0.017	9.8e-06	0.096	0.0064	2.69236	0	4.80088	10.2759	-2.31872	32.9861	5.02504	10.3474	6.74882	0	-0.00544301	0.00111685	0.0107698	0.000553095	-0.0176242	-0.0056591	0.0380452	0.00827849	-0.0257478	-0.00428933
2	0.2142	0.037	0.0077	0.00059	0.026	0.02	2.69236	0	6.17341	9.89557	0.186925	32.9304	7.92591	10.4237	6.74882	0	-0.000137199	4.82637e-05	0.00432971	0.00104132	-0.0100242	-0.00309482	0.0151669	0.000951055	-0.00933529	0.00105418
2	0.2143	0.041	0.11	0.00013	0.03	0.015	2.69236	0	6.62106	9.72653	-13.9984	21.6125	7.04056	10.4859	6.74882	0	0.0373586	-0.0150897	-0.0441702	0.00327313	0.0103354	0.0184797	-0.0251783	-0.00606062	0.0216545	-0.000602485
2	0.2144	0.033	0.00049	0.00012	0.015	0.012	2.69236	0	5.68768	10.0533	-6.18932	30.6779	6.40679	10.4844	6.74882	0	0.00944398	-0.00281378	-0.00999043	0.0024991	-0.00353097	-0.00222869	0.0109681	0.00276816	-0.00689066	-0.000224786
2	0.2145	0.04	2.3e-07	0.00042	0.0095	0.02	2.69236	0	6.48233	9.78142	-2.76954	31.7096	7.8861	10.4282	6.74882	0	0.00798309	-0.00309317	-0.00749892	0.00329745	-0.00366121	-0.00179503	0.0064304	0.00123595	-0.00325335	0.000354807
2	0.2146	0.05	0.005	0.0013	0.007	0.036	2.69236	0	7.46296	9.34246	3.7986	32.8587	10.1524	9.92248	6.74882	0	0.00245779	-0.00125503	0.00143456	0.00186155	-0.00634196	-0.00128511	0.00228959	0.000733486	0.000160025	-5.48915e-05
2	0.2147	0.0086	0.25	0.0017	0.23	0.0052	2.69236	0	1.54266	10.4268	4.23449	34.0741	4.64906	10.2777	6.74882	0	-0.0430354	-0.00474527	0.0648152	0.00226602	-0.0406792	0.00214999	0.060352	0.0087981	-0.0414526	-0.00846883
2	0.2148	0.047	0.0057	0.0012	0.0098	0.033	2.69236	0	7.20068	9.47181	3.1005	32.916	9.72921	10.0577	6.74882	0	0.00185083	-0.000880943	0.00216815	0.00158383	-0.00712557	-0.00160377	0.00471855	0.000423211	-0.00161197	0.000477673
2	0.2149	0.046	0.061	0.00025	0.012	0.02	2.69236	0	7.06894	9.5334	-10.54	25.5448	7.8463	10.4324	6.74882	0	0.0297207	-0.0136441	-0.0364388	0.00625575	0.0099152	0.0112781	-0.0195688	-0.00216744	0.0163717	-0.00172229
2	0.215	0.03	0.067	0.0002	0.28	0.004	2.69236	0	5.30693	10.1589	5.33204	33.9589	4.23461	10.1842	6.74882	0	-0.0167101	0.0043006	0.0271948	-0.00431166	-0.0330265	0.00105158	0.0688073	0.0103811	-0.0462655	-0.0114217
2	0.2151	0.027	0.033	0.00015	0.2	0.0032	2.69236	0	4.84606	10.2665	0.229017	33.6144	3.92789	10.1036	6.74882	0	-0.0102562	0.00215152	0.0174748	-0.000724039	-0.0258931	-0.00436547	0.0569576	0.0136266	-0.0382831	-0.0106887
2	0.2152	0.055	0.00032	0.0011	0.00042	0.038	2.69236	0	7.96103	9.0709	1.44031	31.9602	10.2999	9.87066	6.74882	0	0.010129	-0.00588323	-0.0100124	0.00591645	-0.00010892	-3.01358e-05	-0.00595578	0.00213681	0.00594809	-0.00213989
2	0.2153	0.05	0.013	0.0018	0.0086	0.042	2.69236	0	7.54178	9.30179	6.22081	33.0651	10.7449	9.69904	6.74882	0	-0.00131034	0.000683138	0.00731212	-0.000349508	-0.00871587	-0.000859128	0.00284611	0.000471108	-0.000132011	5.43895e-05
