# command line: ./generate_stepping_data --k_b 1e+16 --k_ub 1e+20 --cb 2 --cm 2 --ct 1 --dt 1e-10 --label thesis --seed 8 --runtime 0.001 --constant-write
# version: -=-2017-07-11T10:43:51,196352676-0700




#********thesis__k_b-1e+16,k_ub-1e+20,cb-2,cm-2,ct-1,dt-1e-10********
#time_unbind, time_bind, nbx, fbx
#[time: 0]
7.019400000000000e-06 7.019700000000000e-06 -3.882689687802902e+01 -4.724465921165417e+01
7.019700000000000e-06 1.157220000000000e-05 -5.289286914626743e+01 -4.724465921165417e+01
1.157220000000000e-05 1.157260000000000e-05 -5.289286914626743e+01 -4.716204458849218e+01
1.157260000000000e-05 1.269460000000000e-05 -5.289286914626743e+01 -6.006376526544618e+01
1.269460000000000e-05 1.269790000000000e-05 -6.236140586237991e+01 -6.006376526544618e+01
1.269790000000000e-05 1.269820000000000e-05 -6.171447177362468e+01 -6.006376526544618e+01
1.269820000000000e-05 1.269890000000000e-05 -6.171447177362468e+01 -6.118367051630708e+01
1.269890000000000e-05 1.269930000000000e-05 -6.200904216384501e+01 -6.118367051630708e+01
1.269930000000000e-05 1.270030000000000e-05 -6.249749672402768e+01 -6.118367051630708e+01
1.270030000000000e-05 1.270060000000000e-05 -6.254649603147134e+01 -6.118367051630708e+01
1.270060000000000e-05 1.270090000000000e-05 -6.254649603147134e+01 -6.115299728725586e+01
1.270090000000000e-05 1.270120000000000e-05 -6.227376685303201e+01 -6.115299728725586e+01
1.270120000000000e-05 1.270150000000000e-05 -6.227376685303201e+01 -6.035976005852633e+01
1.270150000000000e-05 1.270190000000000e-05 -6.217389939329042e+01 -6.035976005852633e+01
1.270190000000000e-05 1.270220000000000e-05 -6.115346557630014e+01 -6.035976005852633e+01
1.270220000000000e-05 1.270520000000000e-05 -6.115346557630014e+01 -6.411227733972059e+01
1.270520000000000e-05 1.459410000000000e-05 -6.115346557630014e+01 -7.281680351431886e+01
1.459410000000000e-05 1.459440000000000e-05 -6.175904534930606e+01 -7.281680351431886e+01
1.459440000000000e-05 1.637120000000000e-05 -8.548043963527020e+01 -7.281680351431886e+01
1.637120000000000e-05 1.637160000000000e-05 -8.548043963527020e+01 -7.186951576697138e+01
1.637160000000000e-05 1.637190000000000e-05 -8.548043963527020e+01 -7.273917838122257e+01
1.637190000000000e-05 1.637220000000000e-05 -8.548043963527020e+01 -7.314071025573404e+01
1.637220000000000e-05 1.637250000000000e-05 -8.548043963527020e+01 -7.294751908219345e+01
1.637250000000000e-05 1.637280000000000e-05 -8.548043963527020e+01 -7.353536431446005e+01
1.637280000000000e-05 1.637310000000000e-05 -8.548043963527020e+01 -7.399654429216059e+01
1.637310000000000e-05 1.637340000000000e-05 -8.548043963527020e+01 -7.480061554422981e+01
1.637340000000000e-05 1.637380000000000e-05 -8.548043963527020e+01 -7.725401560737598e+01
1.637380000000000e-05 1.637410000000000e-05 -8.548043963527020e+01 -7.605093768382025e+01
1.637410000000000e-05 1.637450000000000e-05 -8.548043963527020e+01 -7.777128937953779e+01
1.637450000000000e-05 1.637500000000000e-05 -8.548043963527020e+01 -8.132862699113676e+01
1.637500000000000e-05 1.637530000000000e-05 -8.548043963527020e+01 -8.171084374842857e+01
1.637530000000000e-05 1.637560000000000e-05 -8.548043963527020e+01 -8.113094830476822e+01
1.637560000000000e-05 1.637590000000000e-05 -8.548043963527020e+01 -8.171385125952635e+01
1.637590000000000e-05 1.637620000000000e-05 -8.548043963527020e+01 -7.952138643929739e+01
1.637620000000000e-05 1.637650000000000e-05 -8.548043963527020e+01 -8.036745697207138e+01
1.637650000000000e-05 1.637680000000000e-05 -8.548043963527020e+01 -8.156243250753907e+01
1.637680000000000e-05 1.637710000000000e-05 -8.548043963527020e+01 -8.123444992043463e+01
1.637710000000000e-05 1.637740000000000e-05 -8.548043963527020e+01 -8.191806623201808e+01
1.637740000000000e-05 1.637780000000000e-05 -8.548043963527020e+01 -8.095861756053354e+01
1.637780000000000e-05 1.637810000000000e-05 -8.548043963527020e+01 -8.125200873898220e+01
1.637810000000000e-05 1.637840000000000e-05 -8.548043963527020e+01 -8.116630188901823e+01
1.637840000000000e-05 1.637880000000000e-05 -8.548043963527020e+01 -8.240284299124627e+01
1.637880000000000e-05 1.637910000000000e-05 -8.548043963527020e+01 -8.217334290204619e+01
1.637910000000000e-05 1.637940000000000e-05 -8.548043963527020e+01 -8.285976556222960e+01
1.637940000000000e-05 1.637970000000000e-05 -8.548043963527020e+01 -8.225379539297229e+01
1.637970000000000e-05 1.638000000000000e-05 -8.436258920745814e+01 -8.225379539297229e+01
1.638000000000000e-05 1.638090000000000e-05 -8.436258920745814e+01 -8.607414209227923e+01
1.638090000000000e-05 1.638120000000000e-05 -8.352876811437518e+01 -8.607414209227923e+01
1.638120000000000e-05 1.638170000000000e-05 -8.352876811437518e+01 -8.698378858492136e+01
1.638170000000000e-05 1.638200000000000e-05 -8.348269829601755e+01 -8.698378858492136e+01
1.638200000000000e-05 1.756850000000000e-05 -9.590382930496256e+01 -8.698378858492136e+01
1.756850000000000e-05 1.756880000000000e-05 -9.590382930496256e+01 -8.814329281842173e+01
1.756880000000000e-05 1.756910000000000e-05 -9.590382930496256e+01 -8.763620865934745e+01
1.756910000000000e-05 1.756940000000000e-05 -9.590382930496256e+01 -8.785979659461589e+01
1.756940000000000e-05 1.756970000000000e-05 -9.590382930496256e+01 -8.832728944399706e+01
1.756970000000000e-05 1.757000000000000e-05 -9.590382930496256e+01 -8.885897299505727e+01
1.757000000000000e-05 1.757030000000000e-05 -9.590382930496256e+01 -8.877112403416776e+01
1.757030000000000e-05 1.757060000000000e-05 -9.590382930496256e+01 -8.760010175812924e+01
1.757060000000000e-05 1.757090000000000e-05 -9.590382930496256e+01 -8.665400056730586e+01
1.757090000000000e-05 1.757120000000000e-05 -9.590382930496256e+01 -8.731669267092960e+01
1.757120000000000e-05 1.757150000000000e-05 -9.590382930496256e+01 -8.747161028382554e+01
1.757150000000000e-05 1.757190000000000e-05 -9.590382930496256e+01 -8.795479211335744e+01
1.757190000000000e-05 1.757270000000000e-05 -9.590382930496256e+01 -9.033223115506874e+01
1.757270000000000e-05 1.757300000000000e-05 -9.590382930496256e+01 -9.183377269894135e+01
1.757300000000000e-05 1.757330000000000e-05 -9.590382930496256e+01 -9.301984877673013e+01
1.757330000000000e-05 1.757360000000000e-05 -9.619702567339871e+01 -9.301984877673013e+01
1.757360000000000e-05 1.757390000000000e-05 -9.619702567339871e+01 -9.313828204169094e+01
1.757390000000000e-05 1.757420000000000e-05 -9.619702567339871e+01 -9.298822338935435e+01
1.757420000000000e-05 1.757450000000000e-05 -9.619702567339871e+01 -9.313858491892077e+01
1.757450000000000e-05 1.757480000000000e-05 -9.619702567339871e+01 -9.300892544612614e+01
1.757480000000000e-05 1.757510000000000e-05 -9.619702567339871e+01 -9.386517079017302e+01
1.757510000000000e-05 1.759120000000000e-05 -1.053506126360001e+02 -9.386517079017302e+01
1.759120000000000e-05 1.759150000000000e-05 -1.053506126360001e+02 -9.544384964267840e+01
1.759150000000000e-05 1.798330000000000e-05 -1.053506126360001e+02 -1.215116193341187e+02
1.798330000000000e-05 1.798360000000000e-05 -1.048590809931778e+02 -1.215116193341187e+02
1.798360000000000e-05 1.798390000000000e-05 -1.040467514723319e+02 -1.215116193341187e+02
1.798390000000000e-05 1.798420000000000e-05 -1.032405189106968e+02 -1.215116193341187e+02
1.798420000000000e-05 1.798450000000000e-05 -1.027831211759867e+02 -1.215116193341187e+02
1.798450000000000e-05 1.798480000000000e-05 -1.023836767822290e+02 -1.215116193341187e+02
1.798480000000000e-05 1.798510000000000e-05 -1.027985988117111e+02 -1.215116193341187e+02
1.798510000000000e-05 1.798540000000000e-05 -1.032288891243693e+02 -1.215116193341187e+02
1.798540000000000e-05 1.798570000000000e-05 -1.043597021448705e+02 -1.215116193341187e+02
1.798570000000000e-05 1.798610000000000e-05 -1.035874476661453e+02 -1.215116193341187e+02
1.798610000000000e-05 1.798640000000000e-05 -1.061201265519894e+02 -1.215116193341187e+02
1.798640000000000e-05 1.798670000000000e-05 -1.061057016516240e+02 -1.215116193341187e+02
1.798670000000000e-05 1.798710000000000e-05 -1.083574574346051e+02 -1.215116193341187e+02
1.798710000000000e-05 1.798740000000000e-05 -1.083176777764394e+02 -1.215116193341187e+02
1.798740000000000e-05 1.798770000000000e-05 -1.093726807649951e+02 -1.215116193341187e+02
1.798770000000000e-05 1.798800000000000e-05 -1.107288198354176e+02 -1.215116193341187e+02
1.798800000000000e-05 1.798830000000000e-05 -1.120854796507226e+02 -1.215116193341187e+02
1.798830000000000e-05 1.798880000000000e-05 -1.130124216414742e+02 -1.215116193341187e+02
1.798880000000000e-05 1.798910000000000e-05 -1.120700748892527e+02 -1.215116193341187e+02
1.798910000000000e-05 1.798940000000000e-05 -1.108351514993806e+02 -1.215116193341187e+02
1.798940000000000e-05 1.799040000000000e-05 -1.133848287164488e+02 -1.215116193341187e+02
1.799040000000000e-05 1.799070000000000e-05 -1.141024760758813e+02 -1.215116193341187e+02
1.799070000000000e-05 1.799100000000000e-05 -1.142481983318402e+02 -1.215116193341187e+02
1.799100000000000e-05 1.799130000000000e-05 -1.147695335364633e+02 -1.215116193341187e+02
1.799130000000000e-05 1.799160000000000e-05 -1.139131862750474e+02 -1.215116193341187e+02
1.799160000000000e-05 1.799200000000000e-05 -1.139131862750474e+02 -1.213432846977470e+02
1.799200000000000e-05 1.799230000000000e-05 -1.152816951748067e+02 -1.213432846977470e+02
1.799230000000000e-05 1.799280000000000e-05 -1.176015148781622e+02 -1.213432846977470e+02
1.799280000000000e-05 1.799310000000000e-05 -1.176015148781622e+02 -1.210721971663819e+02
1.799310000000000e-05 1.799350000000000e-05 -1.190738614124730e+02 -1.210721971663819e+02
1.799350000000000e-05 1.799400000000000e-05 -1.207202634821927e+02 -1.210721971663819e+02
1.799400000000000e-05 1.799430000000000e-05 -1.207202634821927e+02 -1.211427851112760e+02
1.799430000000000e-05 1.799530000000000e-05 -1.233032124894897e+02 -1.211427851112760e+02
1.799530000000000e-05 1.799570000000000e-05 -1.226457505732838e+02 -1.211427851112760e+02
1.799570000000000e-05 1.799640000000000e-05 -1.234813414283149e+02 -1.211427851112760e+02
1.799640000000000e-05 1.799670000000000e-05 -1.234813414283149e+02 -1.203673619805868e+02
1.799670000000000e-05 1.799700000000000e-05 -1.234813414283149e+02 -1.210793774207025e+02
1.799700000000000e-05 1.799760000000000e-05 -1.234813414283149e+02 -1.204306887454429e+02
1.799760000000000e-05 1.799790000000000e-05 -1.234813414283149e+02 -1.206581195297368e+02
1.799790000000000e-05 1.800530000000000e-05 -1.316576267414723e+02 -1.206581195297368e+02
1.800530000000000e-05 1.800580000000000e-05 -1.316576267414723e+02 -1.241362839088734e+02
1.800580000000000e-05 2.148850000000000e-05 -1.316576267414723e+02 -1.407067718449358e+02
2.148850000000000e-05 2.276750000000000e-05 -1.509684200167160e+02 -1.407067718449358e+02
2.276750000000000e-05 2.727350000000000e-05 -1.509684200167160e+02 -1.605567906448672e+02
2.727350000000000e-05 2.727380000000000e-05 -1.514420893464145e+02 -1.605567906448672e+02
2.727380000000000e-05 2.727410000000000e-05 -1.504766276113195e+02 -1.605567906448672e+02
2.727410000000000e-05 2.727450000000000e-05 -1.501312104007959e+02 -1.605567906448672e+02
2.727450000000000e-05 2.727480000000000e-05 -1.514569854137125e+02 -1.605567906448672e+02
2.727480000000000e-05 2.727520000000000e-05 -1.518287185542754e+02 -1.605567906448672e+02
2.727520000000000e-05 2.727550000000000e-05 -1.521214492883826e+02 -1.605567906448672e+02
2.727550000000000e-05 2.727580000000000e-05 -1.529625613172066e+02 -1.605567906448672e+02
2.727580000000000e-05 2.727610000000000e-05 -1.544393102671850e+02 -1.605567906448672e+02
2.727610000000000e-05 2.727640000000000e-05 -1.544347686142721e+02 -1.605567906448672e+02
2.727640000000000e-05 2.727670000000000e-05 -1.550460985122849e+02 -1.605567906448672e+02
2.727670000000000e-05 2.727700000000000e-05 -1.548362832401687e+02 -1.605567906448672e+02
2.727700000000000e-05 2.728230000000000e-05 -1.663552235683937e+02 -1.605567906448672e+02
2.728230000000000e-05 2.728260000000000e-05 -1.663552235683937e+02 -1.610307248667465e+02
2.728260000000000e-05 2.728540000000000e-05 -1.663552235683937e+02 -1.680940781519969e+02
2.728540000000000e-05 2.748630000000000e-05 -1.663552235683937e+02 -1.792196847682125e+02
2.748630000000000e-05 2.748660000000000e-05 -1.662127290900537e+02 -1.792196847682125e+02
2.748660000000000e-05 2.748690000000000e-05 -1.677017659343074e+02 -1.792196847682125e+02
2.748690000000000e-05 2.748720000000000e-05 -1.674098705458647e+02 -1.792196847682125e+02
2.748720000000000e-05 2.748750000000000e-05 -1.673066178208040e+02 -1.792196847682125e+02
2.748750000000000e-05 2.748780000000000e-05 -1.669991813816713e+02 -1.792196847682125e+02
2.748780000000000e-05 2.748810000000000e-05 -1.673184484183299e+02 -1.792196847682125e+02
2.748810000000000e-05 2.748840000000000e-05 -1.672894649948423e+02 -1.792196847682125e+02
2.748840000000000e-05 2.748870000000000e-05 -1.674642546134037e+02 -1.792196847682125e+02
2.748870000000000e-05 2.748900000000000e-05 -1.690620400626489e+02 -1.792196847682125e+02
2.748900000000000e-05 2.748930000000000e-05 -1.692309934267803e+02 -1.792196847682125e+02
2.748930000000000e-05 2.748960000000000e-05 -1.683701383361384e+02 -1.792196847682125e+02
2.748960000000000e-05 2.749020000000000e-05 -1.700289628503519e+02 -1.792196847682125e+02
2.749020000000000e-05 2.749050000000000e-05 -1.711912904112740e+02 -1.792196847682125e+02
2.749050000000000e-05 2.749080000000000e-05 -1.723528132400113e+02 -1.792196847682125e+02
2.749080000000000e-05 2.749110000000000e-05 -1.719662672932994e+02 -1.792196847682125e+02
2.749110000000000e-05 2.749150000000000e-05 -1.715851784244313e+02 -1.792196847682125e+02
2.749150000000000e-05 2.859870000000000e-05 -1.888682920713620e+02 -1.792196847682125e+02
2.859870000000000e-05 2.859900000000000e-05 -1.888682920713620e+02 -1.817240974914872e+02
2.859900000000000e-05 2.859940000000000e-05 -1.888682920713620e+02 -1.808120324432703e+02
2.859940000000000e-05 2.859970000000000e-05 -1.888682920713620e+02 -1.823111928119150e+02
2.859970000000000e-05 2.860000000000000e-05 -1.888682920713620e+02 -1.826575486098698e+02
2.860000000000000e-05 2.860050000000000e-05 -1.888682920713620e+02 -1.846417738223263e+02
2.860050000000000e-05 4.197660000000000e-05 -1.975181110423875e+02 -1.846417738223263e+02
4.197660000000000e-05 4.197690000000000e-05 -1.975181110423875e+02 -1.845433136117410e+02
4.197690000000000e-05 4.197720000000000e-05 -1.975181110423875e+02 -1.862399442032863e+02
4.197720000000000e-05 4.197770000000000e-05 -1.975181110423875e+02 -1.904640227413545e+02
4.197770000000000e-05 4.197800000000000e-05 -1.975181110423875e+02 -1.907877580909702e+02
4.197800000000000e-05 4.197860000000000e-05 -1.975181110423875e+02 -1.933682714078892e+02
4.197860000000000e-05 4.197910000000000e-05 -1.975181110423875e+02 -1.955675435947920e+02
4.197910000000000e-05 4.197960000000000e-05 -1.988523043693118e+02 -1.955675435947920e+02
4.197960000000000e-05 4.198010000000000e-05 -1.988523043693118e+02 -1.970700253071286e+02
4.198010000000000e-05 4.198040000000000e-05 -1.990482594470559e+02 -1.970700253071286e+02
4.198040000000000e-05 4.198070000000000e-05 -1.990482594470559e+02 -1.972999640794407e+02
4.198070000000000e-05 4.198100000000000e-05 -1.994211965080079e+02 -1.972999640794407e+02
4.198100000000000e-05 4.198190000000000e-05 -1.994211965080079e+02 -1.980928334932718e+02
4.198190000000000e-05 4.198220000000000e-05 -1.995295892811419e+02 -1.980928334932718e+02
4.198220000000000e-05 4.198330000000000e-05 -1.995295892811419e+02 -2.007908285426638e+02
4.198330000000000e-05 4.198360000000000e-05 -1.997228830020794e+02 -2.007908285426638e+02
4.198360000000000e-05 4.267340000000000e-05 -1.997228830020794e+02 -2.074129815178033e+02
4.267340000000000e-05 4.267370000000000e-05 -1.993086398238106e+02 -2.074129815178033e+02
4.267370000000000e-05 4.811910000000000e-05 -2.176386653080780e+02 -2.074129815178033e+02
4.811910000000000e-05 4.811940000000000e-05 -2.176386653080780e+02 -2.088591793018765e+02
4.811940000000000e-05 4.811970000000000e-05 -2.176386653080780e+02 -2.086311192635388e+02
4.811970000000000e-05 4.812010000000000e-05 -2.176386653080780e+02 -2.105500600810387e+02
4.812010000000000e-05 5.708360000000000e-05 -2.176386653080780e+02 -2.344219779509922e+02
5.708360000000000e-05 5.708390000000000e-05 -2.193205766388928e+02 -2.344219779509922e+02
5.708390000000000e-05 5.708420000000000e-05 -2.208043888698317e+02 -2.344219779509922e+02
5.708420000000000e-05 5.708460000000000e-05 -2.201412459995261e+02 -2.344219779509922e+02
5.708460000000000e-05 5.708490000000000e-05 -2.200973242104799e+02 -2.344219779509922e+02
5.708490000000000e-05 5.708520000000000e-05 -2.211274344102978e+02 -2.344219779509922e+02
5.708520000000000e-05 5.708570000000000e-05 -2.211274344102978e+02 -2.345928008521104e+02
5.708570000000000e-05 5.708600000000000e-05 -2.205777905949432e+02 -2.345928008521104e+02
5.708600000000000e-05 5.708630000000000e-05 -2.213199495084766e+02 -2.345928008521104e+02
5.708630000000000e-05 5.708660000000000e-05 -2.210433496788074e+02 -2.345928008521104e+02
5.708660000000000e-05 5.708690000000000e-05 -2.214421804682481e+02 -2.345928008521104e+02
5.708690000000000e-05 5.708720000000000e-05 -2.224383311961711e+02 -2.345928008521104e+02
5.708720000000000e-05 5.708750000000001e-05 -2.227928869278104e+02 -2.345928008521104e+02
5.708750000000001e-05 5.708780000000000e-05 -2.239380774518198e+02 -2.345928008521104e+02
5.708780000000000e-05 5.708810000000000e-05 -2.250344649495880e+02 -2.345928008521104e+02
5.708810000000000e-05 5.708840000000000e-05 -2.278250809712143e+02 -2.345928008521104e+02
5.708840000000000e-05 5.787430000000000e-05 -2.437498204740918e+02 -2.345928008521104e+02
5.787430000000000e-05 5.787460000000000e-05 -2.437498204740918e+02 -2.359860904567118e+02
5.787460000000000e-05 5.787490000000000e-05 -2.437498204740918e+02 -2.357224519484552e+02
5.787490000000000e-05 5.787520000000000e-05 -2.437498204740918e+02 -2.362490403350074e+02
5.787520000000000e-05 5.787550000000001e-05 -2.437498204740918e+02 -2.344583854994274e+02
5.787550000000001e-05 5.787580000000000e-05 -2.437498204740918e+02 -2.355024773119100e+02
5.787580000000000e-05 5.787610000000000e-05 -2.437498204740918e+02 -2.351873138032952e+02
5.787610000000000e-05 5.787650000000000e-05 -2.437498204740918e+02 -2.376113620691632e+02
5.787650000000000e-05 6.117560000000000e-05 -2.437498204740918e+02 -2.540964629404772e+02
6.117560000000000e-05 6.117590000000000e-05 -2.449748124681631e+02 -2.540964629404772e+02
6.117590000000000e-05 6.826090000000001e-05 -2.645259723446767e+02 -2.540964629404772e+02
6.826090000000001e-05 6.826120000000000e-05 -2.645259723446767e+02 -2.538319679866642e+02
6.826120000000000e-05 6.826170000000000e-05 -2.645259723446767e+02 -2.559641780236884e+02
6.826170000000000e-05 6.826200000000000e-05 -2.645259723446767e+02 -2.565126683148609e+02
6.826200000000000e-05 7.057990000000000e-05 -2.645259723446767e+02 -2.740459857977340e+02
7.057990000000000e-05 7.058020000000001e-05 -2.636523013779371e+02 -2.740459857977340e+02
7.058020000000001e-05 7.058050000000000e-05 -2.641733586636817e+02 -2.740459857977340e+02
7.058050000000000e-05 7.058090000000000e-05 -2.659802960815200e+02 -2.740459857977340e+02
7.058090000000000e-05 7.058120000000001e-05 -2.670096521243691e+02 -2.740459857977340e+02
7.058120000000001e-05 7.058150000000000e-05 -2.667049649654915e+02 -2.740459857977340e+02
7.058150000000000e-05 7.058260000000000e-05 -2.682220282562084e+02 -2.740459857977340e+02
7.058260000000000e-05 7.087220000000001e-05 -2.860676938458520e+02 -2.740459857977340e+02
7.087220000000001e-05 7.195990000000000e-05 -2.860676938458520e+02 -2.925879324799961e+02
7.195990000000000e-05 7.196050000000000e-05 -2.866114102797236e+02 -2.925879324799961e+02
7.196050000000000e-05 7.196080000000000e-05 -2.879699132577894e+02 -2.925879324799961e+02
7.196080000000000e-05 7.270570000000000e-05 -2.879699132577894e+02 -2.991500273386580e+02
7.270570000000000e-05 7.270600000000000e-05 -2.888074995825557e+02 -2.991500273386580e+02
7.270600000000000e-05 7.270630000000000e-05 -2.884846103647702e+02 -2.991500273386580e+02
7.270630000000000e-05 7.270660000000001e-05 -2.890712805050348e+02 -2.991500273386580e+02
7.270660000000001e-05 7.270690000000000e-05 -2.892587005775089e+02 -2.991500273386580e+02
7.270690000000000e-05 7.435840000000000e-05 -3.125004915353275e+02 -2.991500273386580e+02
7.435840000000000e-05 8.262040000000001e-05 -3.125004915353275e+02 -3.260195038439264e+02
8.262040000000001e-05 8.262070000000000e-05 -3.140589955389571e+02 -3.260195038439264e+02
8.262070000000000e-05 8.262100000000001e-05 -3.153766690199671e+02 -3.260195038439264e+02
8.262100000000001e-05 8.262140000000001e-05 -3.156939599936432e+02 -3.260195038439264e+02
8.262140000000001e-05 8.262170000000000e-05 -3.165211208770501e+02 -3.260195038439264e+02
8.262170000000000e-05 8.262200000000001e-05 -3.167621067905624e+02 -3.260195038439264e+02
8.262200000000001e-05 8.265020000000000e-05 -3.345145364379140e+02 -3.260195038439264e+02
8.265020000000000e-05 8.265050000000000e-05 -3.345145364379140e+02 -3.268985617627250e+02
8.265050000000000e-05 8.609970000000000e-05 -3.345145364379140e+02 -3.445350224265759e+02
8.609970000000000e-05 8.610000000000001e-05 -3.356741085639102e+02 -3.445350224265759e+02
8.610000000000001e-05 8.610030000000000e-05 -3.365607928836666e+02 -3.445350224265759e+02
8.610030000000000e-05 8.610070000000000e-05 -3.356563933007678e+02 -3.445350224265759e+02
8.610070000000000e-05 8.610110000000000e-05 -3.370683967498492e+02 -3.445350224265759e+02
8.610110000000000e-05 8.610340000000000e-05 -3.431925576004235e+02 -3.445350224265759e+02
8.610340000000000e-05 8.610880000000000e-05 -3.431925576004235e+02 -3.537761704466384e+02
8.610880000000000e-05 8.610930000000001e-05 -3.451600913215094e+02 -3.537761704466384e+02
8.610930000000001e-05 8.610960000000000e-05 -3.456169911011261e+02 -3.537761704466384e+02
8.610960000000000e-05 8.658260000000001e-05 -3.680139476753389e+02 -3.537761704466384e+02
8.658260000000001e-05 8.658290000000000e-05 -3.680139476753389e+02 -3.545513267877020e+02
8.658290000000000e-05 9.280850000000000e-05 -3.680139476753389e+02 -3.805756872726669e+02
9.280850000000000e-05 9.280900000000000e-05 -3.695360366384376e+02 -3.805756872726669e+02
9.280900000000000e-05 9.280940000000000e-05 -3.705224729208748e+02 -3.805756872726669e+02
9.280940000000000e-05 9.280970000000001e-05 -3.722706874073223e+02 -3.805756872726669e+02
9.280970000000001e-05 9.741800000000001e-05 -3.894385342509777e+02 -3.805756872726669e+02
9.741800000000001e-05 9.741830000000000e-05 -3.894385342509777e+02 -3.807948402940136e+02
9.741830000000000e-05 9.741870000000000e-05 -3.894385342509777e+02 -3.811835136459633e+02
9.741870000000000e-05 9.741900000000000e-05 -3.894385342509777e+02 -3.823465857758409e+02
9.741900000000000e-05 9.741930000000000e-05 -3.894385342509777e+02 -3.818011187335247e+02
9.741930000000000e-05 9.741980000000000e-05 -3.894385342509777e+02 -3.824281803190639e+02
9.741980000000000e-05 9.742010000000001e-05 -3.894385342509777e+02 -3.833259952500493e+02
9.742010000000001e-05 9.742040000000000e-05 -3.894928452239150e+02 -3.833259952500493e+02
9.742040000000000e-05 9.742080000000000e-05 -3.894928452239150e+02 -3.813680941450944e+02
9.742080000000000e-05 9.742140000000000e-05 -3.894928452239150e+02 -3.846739055276192e+02
9.742140000000000e-05 9.742170000000001e-05 -3.894928452239150e+02 -3.842892470701563e+02
9.742170000000001e-05 9.742230000000000e-05 -3.894928452239150e+02 -3.842618607855952e+02
9.742230000000000e-05 9.742260000000000e-05 -3.900987325358791e+02 -3.842618607855952e+02
9.742260000000000e-05 9.742290000000000e-05 -3.900987325358791e+02 -3.847946759312230e+02
9.742290000000000e-05 9.742320000000001e-05 -3.900987325358791e+02 -3.850570958845082e+02
9.742320000000001e-05 9.742350000000000e-05 -3.900987325358791e+02 -3.845638189819302e+02
9.742350000000000e-05 9.742380000000001e-05 -3.900987325358791e+02 -3.851762120200837e+02
